Probe 1,Probe 2,Passed?,Should?,Hamming
`10/1,'177/1,0,0,0.5017777777777778
`10/1,'177/2,0,0,0.4862222222222222
`10/1,'177/3,0,0,0.49333333333333335
`10/1,'177/4,0,0,0.5062222222222222
`10/1,'177/5,0,0,0.4871111111111111
`10/1,'178/1,0,0,0.49244444444444446
`10/1,'178/3,0,0,0.4911111111111111
`10/1,'180/2,0,0,0.49644444444444447
`10/1,'180/3,0,0,0.504
`10/1,'180/4,0,0,0.504
`10/1,'180/5,0,0,0.4871111111111111
`10/1,'181/1,0,0,0.49644444444444447
`10/1,'181/2,0,0,0.5102222222222222
`10/1,'181/3,0,0,0.5062222222222222
`10/1,'181/4,0,0,0.5084444444444445
`10/1,'181/5,0,0,0.49422222222222223
`10/1,'182/1,0,0,0.47155555555555556
`10/1,'182/2,0,0,0.47333333333333333
`10/1,'182/3,0,0,0.48933333333333334
`10/1,'182/4,0,0,0.476
`10/1,'182/5,0,0,0.4786666666666667
`10/1,'183/1,0,0,0.49777777777777776
`10/1,'183/2,0,0,0.5164444444444445
`10/1,'183/3,0,0,0.5044444444444445
`10/1,'183/4,0,0,0.4968888888888889
`10/1,'183/5,0,0,0.5271111111111111
`10/1,'186/1,0,0,0.4706666666666667
`10/1,'186/2,0,0,0.4657777777777778
`10/1,'186/4,0,0,0.468
`10/1,'186/5,0,0,0.48044444444444445
`10/1,'19/1,0,0,0.5302222222222223
`10/1,'19/2,0,0,0.5377777777777778
`10/1,'19/3,0,0,0.5328888888888889
`10/1,'19/4,0,0,0.5053333333333333
`10/1,'19/5,0,0,0.5204444444444445
`10/1,'190/1,0,0,0.48844444444444446
`10/1,'190/2,0,0,0.4902222222222222
`10/1,'190/3,0,0,0.5075555555555555
`10/1,'192/1,0,0,0.4617777777777778
`10/1,'192/2,0,0,0.4875555555555556
`10/1,'192/3,0,0,0.4888888888888889
`10/1,'192/4,0,0,0.47644444444444445
`10/1,'192/5,0,0,0.4928888888888889
`10/1,'194/2,0,0,0.4866666666666667
`10/1,'194/3,0,0,0.4791111111111111
`10/1,'194/4,0,0,0.4653333333333333
`10/1,'194/5,0,0,0.4786666666666667
`10/1,'195/1,0,0,0.4622222222222222
`10/1,'195/3,0,0,0.45866666666666667
`10/1,'195/4,0,0,0.4688888888888889
`10/1,'195/5,0,0,0.46444444444444444
`10/1,'196/1,0,0,0.4617777777777778
`10/1,'196/2,0,0,0.4706666666666667
`10/1,'196/3,0,0,0.49244444444444446
`10/1,'196/4,0,0,0.48088888888888887
`10/1,'199/1,0,0,0.484
`10/1,'199/2,0,0,0.48533333333333334
`10/1,'199/3,0,0,0.48577777777777775
`10/1,'199/4,0,0,0.49333333333333335
`10/1,'199/5,0,0,0.47688888888888886
`10/1,'2/1,0,0,0.4791111111111111
`10/1,'2/2,0,0,0.4871111111111111
`10/1,'2/3,0,0,0.4955555555555556
`10/1,'2/5,0,0,0.4777777777777778
`10/1,'214/1,0,0,0.5093333333333333
`10/1,'214/2,0,0,0.5097777777777778
`10/1,'214/4,0,0,0.5075555555555555
`10/1,'214/5,0,0,0.49866666666666665
`10/1,'220/1,0,0,0.48933333333333334
`10/1,'220/2,0,0,0.488
`10/1,'220/3,0,0,0.5137777777777778
`10/1,'220/4,0,0,0.49466666666666664
`10/1,'220/5,0,0,0.5057777777777778
`10/1,'221/1,0,0,0.48488888888888887
`10/1,'221/2,0,0,0.488
`10/1,'221/3,0,0,0.4826666666666667
`10/1,'221/4,0,0,0.4826666666666667
`10/1,'221/5,0,0,0.4911111111111111
`10/1,'222/1,0,0,0.4902222222222222
`10/1,'222/2,0,0,0.49955555555555553
`10/1,'222/3,0,0,0.48933333333333334
`10/1,'224/2,0,0,0.49244444444444446
`10/1,'224/4,0,0,0.46755555555555556
`10/1,'225/1,0,0,0.49377777777777776
`10/1,'225/2,0,0,0.4777777777777778
`10/1,'225/4,0,0,0.47688888888888886
`10/1,'225/5,0,0,0.48
`10/1,'227/1,0,0,0.48
`10/1,'227/2,0,0,0.4911111111111111
`10/1,'227/3,0,0,0.49333333333333335
`10/1,'227/4,0,0,0.49377777777777776
`10/1,'237/1,0,0,0.4822222222222222
`10/1,'237/2,0,0,0.47733333333333333
`10/1,'237/3,0,0,0.47688888888888886
`10/1,'237/4,0,0,0.49644444444444447
`10/1,'237/5,0,0,0.49955555555555553
`10/1,'25/1,0,0,0.4711111111111111
`10/1,'25/2,0,0,0.46044444444444443
`10/1,'25/3,0,0,0.49866666666666665
`10/1,'27/1,0,0,0.5257777777777778
`10/1,'27/2,0,0,0.5222222222222223
`10/1,'27/3,0,0,0.508
`10/1,'27/4,0,0,0.5102222222222222
`10/1,'27/5,0,0,0.5
`10/1,'29/1,0,0,0.49066666666666664
`10/1,'29/2,0,0,0.47555555555555556
`10/1,'29/3,0,0,0.4822222222222222
`10/1,'29/4,0,0,0.48533333333333334
`10/1,'35/1,0,0,0.4751111111111111
`10/1,'35/2,0,0,0.472
`10/1,'35/3,0,0,0.45911111111111114
`10/1,'37/3,0,0,0.4688888888888889
`10/1,'37/4,0,0,0.4737777777777778
`10/1,'38/1,0,0,0.5075555555555555
`10/1,'38/2,0,0,0.508
`10/1,'38/3,0,0,0.5182222222222223
`10/1,'38/4,0,0,0.5066666666666667
`10/1,'38/5,0,0,0.49822222222222223
`10/1,'40/1,0,0,0.476
`10/1,'40/2,0,0,0.48088888888888887
`10/1,'41/1,0,0,0.4991111111111111
`10/1,'41/3,0,0,0.5048888888888889
`10/1,'41/4,0,0,0.5248888888888888
`10/1,'41/5,0,0,0.49866666666666665
`10/1,'42/1,0,0,0.48844444444444446
`10/1,'42/3,0,0,0.5044444444444445
`10/1,'42/4,0,0,0.48044444444444445
`10/1,'42/5,0,0,0.484
`10/1,'44/1,0,0,0.49822222222222223
`10/1,'44/2,0,0,0.5048888888888889
`10/1,'44/3,0,0,0.4875555555555556
`10/1,'44/4,0,0,0.49733333333333335
`10/1,'44/5,0,0,0.496
`10/1,'45/3,0,0,0.4888888888888889
`10/1,'45/4,0,0,0.48088888888888887
`10/1,'45/5,0,0,0.5048888888888889
`10/1,'46/2,0,0,0.5017777777777778
`10/1,'46/3,0,0,0.49777777777777776
`10/1,'46/4,0,0,0.47644444444444445
`10/1,'46/5,0,0,0.48577777777777775
`10/1,'47/2,0,0,0.5057777777777778
`10/1,'47/3,0,0,0.5106666666666667
`10/1,'47/4,0,0,0.4866666666666667
`10/1,'47/5,0,0,0.48933333333333334
`10/1,'49/3,0,0,0.49066666666666664
`10/1,'49/4,0,0,0.49733333333333335
`10/1,'49/5,0,0,0.488
`10/1,'51/1,0,0,0.4862222222222222
`10/1,'51/2,0,0,0.47333333333333333
`10/1,'51/3,0,0,0.4791111111111111
`10/1,'51/4,0,0,0.48444444444444446
`10/1,'51/5,0,0,0.4888888888888889
`10/1,'54/1,0,0,0.492
`10/1,'54/5,0,0,0.5017777777777778
`10/1,'55/1,0,0,0.49466666666666664
`10/1,'55/2,0,0,0.47955555555555557
`10/1,'55/3,0,0,0.4875555555555556
`10/1,'55/4,0,0,0.49333333333333335
`10/1,'55/5,0,0,0.49866666666666665
`10/1,'56/1,0,0,0.4866666666666667
`10/1,'56/2,0,0,0.4831111111111111
`10/1,'56/4,0,0,0.48444444444444446
`10/1,'58/1,0,0,0.46
`10/1,'58/2,0,0,0.48088888888888887
`10/1,'58/3,0,0,0.5013333333333333
`10/1,'58/5,0,0,0.49244444444444446
`10/1,'59/1,0,0,0.4902222222222222
`10/1,'59/2,0,0,0.49777777777777776
`10/1,'59/3,0,0,0.48533333333333334
`10/1,'59/4,0,0,0.4875555555555556
`10/1,'59/5,0,0,0.4871111111111111
`10/1,'6/1,0,0,0.5168888888888888
`10/1,'6/3,0,0,0.4951111111111111
`10/1,'6/4,0,0,0.48977777777777776
`10/1,'61/1,0,0,0.484
`10/1,'61/2,0,0,0.4822222222222222
`10/1,'61/3,0,0,0.4875555555555556
`10/1,'69/1,0,0,0.5204444444444445
`10/1,'69/2,0,0,0.5075555555555555
`10/1,'7/2,0,0,0.47733333333333333
`10/1,'7/3,0,0,0.49466666666666664
`10/1,'70/1,0,0,0.4951111111111111
`10/1,'70/2,0,0,0.5044444444444445
`10/1,'72/1,0,0,0.4888888888888889
`10/1,'72/2,0,0,0.47244444444444444
`10/1,'72/3,0,0,0.47333333333333333
`10/1,'72/4,0,0,0.48088888888888887
`10/1,'72/5,0,0,0.4742222222222222
`10/1,'74/1,0,0,0.48977777777777776
`10/1,'74/2,0,0,0.508
`10/1,'74/3,0,0,0.4777777777777778
`10/1,'74/4,0,0,0.47688888888888886
`10/1,'74/5,0,0,0.5026666666666667
`10/1,'76/1,0,0,0.46755555555555556
`10/1,'76/2,0,0,0.476
`10/1,'76/3,0,0,0.4817777777777778
`10/1,'76/5,0,0,0.4866666666666667
`10/1,'78/4,0,0,0.49733333333333335
`10/1,'78/5,0,0,0.5133333333333333
`10/1,'8/1,0,0,0.5017777777777778
`10/1,'8/2,0,0,0.5302222222222223
`10/1,'8/3,0,0,0.5191111111111111
`10/1,'8/4,0,0,0.508
`10/1,'8/5,0,0,0.49466666666666664
`10/1,'81/1,0,0,0.46444444444444444
`10/1,'81/2,0,0,0.4631111111111111
`10/1,'81/4,0,0,0.4533333333333333
`10/1,'81/5,0,0,0.46044444444444443
`10/1,'83/1,0,0,0.47155555555555556
`10/1,'83/2,0,0,0.5
`10/1,'83/3,0,0,0.5035555555555555
`10/1,'83/4,0,0,0.4737777777777778
`10/1,'83/5,0,0,0.49466666666666664
`10/1,'84/1,0,0,0.49955555555555553
`10/1,'84/2,0,0,0.5133333333333333
`10/1,'84/3,0,0,0.5111111111111111
`10/1,'84/5,0,0,0.49866666666666665
`10/1,'85/1,0,0,0.48533333333333334
`10/1,'85/2,0,0,0.47955555555555557
`10/1,'85/3,0,0,0.49377777777777776
`10/1,'85/4,0,0,0.5026666666666667
`10/1,'85/5,0,0,0.4817777777777778
`10/1,'88/1,0,0,0.5004444444444445
`10/1,'88/2,0,0,0.5093333333333333
`10/1,'88/3,0,0,0.5
`10/1,'88/4,0,0,0.49733333333333335
`10/1,'88/5,0,0,0.4991111111111111
`10/1,'89/1,0,0,0.4831111111111111
`10/1,'89/2,0,0,0.4862222222222222
`10/1,'89/3,0,0,0.4791111111111111
`10/1,'89/4,0,0,0.49333333333333335
`10/1,'89/5,0,0,0.48
`10/1,'91/2,0,0,0.492
`10/1,'91/3,0,0,0.5191111111111111
`10/1,'91/4,0,0,0.5093333333333333
`10/1,'94/1,0,0,0.49377777777777776
`10/1,'94/2,0,0,0.49333333333333335
`10/1,'94/3,0,0,0.48533333333333334
`10/1,'94/4,0,0,0.47733333333333333
`10/1,'94/5,0,0,0.49066666666666664
`10/1,'96/1,0,0,0.4928888888888889
`10/1,'96/2,0,0,0.4817777777777778
`10/1,'96/3,0,0,0.4831111111111111
`10/1,'99/1,0,0,0.5137777777777778
`10/1,'99/2,0,0,0.5062222222222222
`10/1,'99/3,0,0,0.5044444444444445
`10/1,'99/4,0,0,0.4888888888888889
`10/1,'99/5,0,0,0.504
`100/1,'1/1,0,0,0.4524444444444444
`100/1,'1/2,0,0,0.456
`100/1,'1/3,0,0,0.4831111111111111
`100/1,'1/4,0,0,0.4657777777777778
`100/1,'1/5,0,0,0.4524444444444444
`100/1,'10/1,0,0,0.4737777777777778
`100/1,'10/2,0,0,0.484
`100/1,'10/3,0,0,0.4822222222222222
`100/1,'10/4,0,0,0.4648888888888889
`100/1,'10/5,0,0,0.48577777777777775
`100/1,'100/2,0,1,0.2995555555555556
`100/1,'100/3,0,1,0.28444444444444444
`100/1,'100/4,0,1,0.33244444444444443
`100/1,'100/5,0,1,0.296
`100/1,'101/1,0,0,0.5226666666666666
`100/1,'101/2,0,0,0.5195555555555555
`100/1,'101/3,0,0,0.5022222222222222
`100/1,'101/5,0,0,0.4928888888888889
`100/1,'102/1,0,0,0.5222222222222223
`100/1,'102/3,0,0,0.5293333333333333
`100/1,'102/4,0,0,0.5248888888888888
`100/1,'104/1,0,0,0.4968888888888889
`100/1,'104/2,0,0,0.49466666666666664
`100/1,'104/5,0,0,0.49333333333333335
`100/1,'105/1,0,0,0.5035555555555555
`100/1,'105/2,0,0,0.5151111111111111
`100/1,'105/3,0,0,0.5204444444444445
`100/1,'105/4,0,0,0.49955555555555553
`100/1,'105/5,0,0,0.5111111111111111
`100/1,'106/1,0,0,0.4711111111111111
`100/1,'106/2,0,0,0.4777777777777778
`100/1,'106/3,0,0,0.4822222222222222
`100/1,'106/4,0,0,0.4955555555555556
`100/1,'106/5,0,0,0.4822222222222222
`100/1,'11/1,0,0,0.5173333333333333
`100/1,'11/2,0,0,0.5328888888888889
`100/1,'11/3,0,0,0.5084444444444445
`100/1,'11/5,0,0,0.5115555555555555
`100/1,'113/1,0,0,0.47955555555555557
`100/1,'113/2,0,0,0.49244444444444446
`100/1,'113/3,0,0,0.5008888888888889
`100/1,'113/4,0,0,0.48
`100/1,'113/5,0,0,0.49422222222222223
`100/1,'12/1,0,0,0.5026666666666667
`100/1,'12/2,0,0,0.5017777777777778
`100/1,'12/3,0,0,0.49822222222222223
`100/1,'12/4,0,0,0.492
`100/1,'12/5,0,0,0.48577777777777775
`100/1,'124/1,0,0,0.48355555555555557
`100/1,'124/2,0,0,0.4968888888888889
`100/1,'124/3,0,0,0.48844444444444446
`100/1,'124/4,0,0,0.4866666666666667
`100/1,'124/5,0,0,0.4902222222222222
`100/1,'125/1,0,0,0.49822222222222223
`100/1,'125/2,0,0,0.4951111111111111
`100/1,'125/4,0,0,0.48933333333333334
`100/1,'125/5,0,0,0.48977777777777776
`100/1,'126/2,0,0,0.4866666666666667
`100/1,'126/3,0,0,0.4862222222222222
`100/1,'126/4,0,0,0.47733333333333333
`100/1,'13/1,0,0,0.5208888888888888
`100/1,'13/2,0,0,0.5146666666666667
`100/1,'13/4,0,0,0.5066666666666667
`100/1,'130/1,0,0,0.47555555555555556
`100/1,'130/2,0,0,0.4902222222222222
`100/1,'130/3,0,0,0.4608888888888889
`100/1,'130/4,0,0,0.4737777777777778
`100/1,'130/5,0,0,0.4728888888888889
`100/1,'131/1,0,0,0.4653333333333333
`100/1,'131/2,0,0,0.47733333333333333
`100/1,'131/3,0,0,0.4831111111111111
`100/1,'131/4,0,0,0.4728888888888889
`100/1,'131/5,0,0,0.488
`100/1,'135/1,0,0,0.5137777777777778
`100/1,'135/2,0,0,0.512
`100/1,'135/3,0,0,0.48577777777777775
`100/1,'135/4,0,0,0.5097777777777778
`100/1,'135/5,0,0,0.49822222222222223
`100/1,'136/1,0,0,0.5004444444444445
`100/1,'136/2,0,0,0.516
`100/1,'136/3,0,0,0.5053333333333333
`100/1,'136/4,0,0,0.49333333333333335
`100/1,'136/5,0,0,0.5017777777777778
`100/1,'14/1,0,0,0.49955555555555553
`100/1,'14/2,0,0,0.5088888888888888
`100/1,'14/3,0,0,0.5013333333333333
`100/1,'14/4,0,0,0.5084444444444445
`100/1,'14/5,0,0,0.496
`100/1,'140/1,0,0,0.4902222222222222
`100/1,'140/3,0,0,0.4777777777777778
`100/1,'140/4,0,0,0.484
`100/1,'141/1,0,0,0.484
`100/1,'141/2,0,0,0.5102222222222222
`100/1,'141/3,0,0,0.49377777777777776
`100/1,'141/4,0,0,0.49955555555555553
`100/1,'141/5,0,0,0.4968888888888889
`100/1,'142/1,0,0,0.47644444444444445
`100/1,'142/2,0,0,0.4782222222222222
`100/1,'142/3,0,0,0.4697777777777778
`100/1,'142/4,0,0,0.48444444444444446
`100/1,'142/5,0,0,0.48844444444444446
`100/1,'143/1,0,0,0.5057777777777778
`100/1,'143/2,0,0,0.49333333333333335
`100/1,'143/3,0,0,0.49733333333333335
`100/1,'143/4,0,0,0.49822222222222223
`100/1,'143/5,0,0,0.5048888888888889
`100/1,'147/1,0,0,0.49733333333333335
`100/1,'147/2,0,0,0.49777777777777776
`100/1,'147/3,0,0,0.49733333333333335
`100/1,'147/4,0,0,0.5182222222222223
`100/1,'147/5,0,0,0.49733333333333335
`100/1,'148/2,0,0,0.48844444444444446
`100/1,'148/3,0,0,0.4928888888888889
`100/1,'148/4,0,0,0.49777777777777776
`100/1,'148/5,0,0,0.5004444444444445
`100/1,'15/1,0,0,0.5102222222222222
`100/1,'15/2,0,0,0.496
`100/1,'15/3,0,0,0.5008888888888889
`100/1,'15/4,0,0,0.49866666666666665
`100/1,'15/5,0,0,0.5004444444444445
`100/1,'151/1,0,0,0.5164444444444445
`100/1,'151/2,0,0,0.496
`100/1,'151/3,0,0,0.5
`100/1,'151/4,0,0,0.52
`100/1,'151/5,0,0,0.504
`100/1,'152/1,0,0,0.5084444444444445
`100/1,'152/2,0,0,0.496
`100/1,'152/3,0,0,0.496
`100/1,'152/4,0,0,0.4951111111111111
`100/1,'152/5,0,0,0.4955555555555556
`100/1,'153/2,0,0,0.4657777777777778
`100/1,'153/3,0,0,0.4928888888888889
`100/1,'155/1,0,0,0.49244444444444446
`100/1,'155/2,0,0,0.4911111111111111
`100/1,'155/3,0,0,0.49066666666666664
`100/1,'155/4,0,0,0.5048888888888889
`100/1,'158/1,0,0,0.5204444444444445
`100/1,'158/2,0,0,0.48977777777777776
`100/1,'158/3,0,0,0.5013333333333333
`100/1,'158/4,0,0,0.5013333333333333
`100/1,'158/5,0,0,0.5062222222222222
`100/1,'16/1,0,0,0.516
`100/1,'16/2,0,0,0.49777777777777776
`100/1,'16/3,0,0,0.5066666666666667
`100/1,'16/4,0,0,0.49644444444444447
`100/1,'16/5,0,0,0.5217777777777778
`100/1,'161/1,0,0,0.5115555555555555
`100/1,'161/2,0,0,0.5137777777777778
`100/1,'161/3,0,0,0.5133333333333333
`100/1,'161/4,0,0,0.49822222222222223
`100/1,'161/5,0,0,0.504
`100/1,'162/1,0,0,0.47244444444444444
`100/1,'162/3,0,0,0.4777777777777778
`100/1,'162/5,0,0,0.5035555555555555
`100/1,'165/1,0,0,0.5062222222222222
`100/1,'165/2,0,0,0.5017777777777778
`100/1,'165/3,0,0,0.5168888888888888
`100/1,'165/4,0,0,0.5124444444444445
`100/1,'165/5,0,0,0.504
`100/1,'166/2,0,0,0.4737777777777778
`100/1,'166/4,0,0,0.47955555555555557
`100/1,'166/5,0,0,0.4671111111111111
`100/1,'167/1,0,0,0.49422222222222223
`100/1,'167/2,0,0,0.49066666666666664
`100/1,'167/3,0,0,0.4706666666666667
`100/1,'167/4,0,0,0.4875555555555556
`100/1,'167/5,0,0,0.476
`100/1,'168/1,0,0,0.48088888888888887
`100/1,'168/3,0,0,0.4902222222222222
`100/1,'168/5,0,0,0.4817777777777778
`100/1,'169/1,0,0,0.4817777777777778
`100/1,'169/2,0,0,0.4875555555555556
`100/1,'169/3,0,0,0.4702222222222222
`100/1,'169/4,0,0,0.48844444444444446
`100/1,'169/5,0,0,0.48577777777777775
`100/1,'170/1,0,0,0.48933333333333334
`100/1,'170/2,0,0,0.484
`100/1,'170/3,0,0,0.4697777777777778
`100/1,'171/1,0,0,0.4822222222222222
`100/1,'171/5,0,0,0.472
`100/1,'175/1,0,0,0.496
`100/1,'175/2,0,0,0.48977777777777776
`100/1,'175/3,0,0,0.5244444444444445
`100/1,'175/4,0,0,0.5062222222222222
`100/1,'175/5,0,0,0.5066666666666667
`100/1,'177/1,0,0,0.4911111111111111
`100/1,'177/2,0,0,0.4577777777777778
`100/1,'177/3,0,0,0.4737777777777778
`100/1,'177/4,0,0,0.4528888888888889
`100/1,'177/5,0,0,0.45955555555555555
`100/1,'178/1,0,0,0.4951111111111111
`100/1,'178/3,0,0,0.49733333333333335
`100/1,'180/2,0,0,0.49733333333333335
`100/1,'180/3,0,0,0.48
`100/1,'180/4,0,0,0.48533333333333334
`100/1,'180/5,0,0,0.49955555555555553
`100/1,'181/1,0,0,0.4751111111111111
`100/1,'181/2,0,0,0.4915555555555556
`100/1,'181/3,0,0,0.492
`100/1,'181/4,0,0,0.4782222222222222
`100/1,'181/5,0,0,0.4817777777777778
`100/1,'182/1,0,0,0.49644444444444447
`100/1,'182/2,0,0,0.4991111111111111
`100/1,'182/3,0,0,0.48488888888888887
`100/1,'182/4,0,0,0.4911111111111111
`100/1,'182/5,0,0,0.49644444444444447
`100/1,'183/1,0,0,0.5048888888888889
`100/1,'183/2,0,0,0.4862222222222222
`100/1,'183/3,0,0,0.4742222222222222
`100/1,'183/4,0,0,0.5048888888888889
`100/1,'183/5,0,0,0.4862222222222222
`100/1,'186/1,0,0,0.4822222222222222
`100/1,'186/2,0,0,0.4817777777777778
`100/1,'186/4,0,0,0.4911111111111111
`100/1,'186/5,0,0,0.476
`100/1,'19/1,0,0,0.5266666666666666
`100/1,'19/2,0,0,0.5128888888888888
`100/1,'19/3,0,0,0.5168888888888888
`100/1,'19/4,0,0,0.5115555555555555
`100/1,'19/5,0,0,0.516
`100/1,'190/1,0,0,0.5177777777777778
`100/1,'190/2,0,0,0.5151111111111111
`100/1,'190/3,0,0,0.5324444444444445
`100/1,'192/1,0,0,0.4831111111111111
`100/1,'192/2,0,0,0.5008888888888889
`100/1,'192/3,0,0,0.5075555555555555
`100/1,'192/4,0,0,0.49955555555555553
`100/1,'192/5,0,0,0.49377777777777776
`100/1,'194/2,0,0,0.48133333333333334
`100/1,'194/3,0,0,0.4915555555555556
`100/1,'194/4,0,0,0.47244444444444444
`100/1,'194/5,0,0,0.492
`100/1,'195/1,0,0,0.4577777777777778
`100/1,'195/3,0,0,0.4613333333333333
`100/1,'195/4,0,0,0.4617777777777778
`100/1,'195/5,0,0,0.4653333333333333
`100/1,'196/1,0,0,0.4991111111111111
`100/1,'196/2,0,0,0.5115555555555555
`100/1,'196/3,0,0,0.5182222222222223
`100/1,'196/4,0,0,0.49422222222222223
`100/1,'199/1,0,0,0.48933333333333334
`100/1,'199/2,0,0,0.49866666666666665
`100/1,'199/3,0,0,0.48488888888888887
`100/1,'199/4,0,0,0.4871111111111111
`100/1,'199/5,0,0,0.4955555555555556
`100/1,'2/1,0,0,0.488
`100/1,'2/2,0,0,0.48977777777777776
`100/1,'2/3,0,0,0.5044444444444445
`100/1,'2/5,0,0,0.5088888888888888
`100/1,'214/1,0,0,0.4862222222222222
`100/1,'214/2,0,0,0.4831111111111111
`100/1,'214/4,0,0,0.4871111111111111
`100/1,'214/5,0,0,0.496
`100/1,'220/1,0,0,0.4928888888888889
`100/1,'220/2,0,0,0.48444444444444446
`100/1,'220/3,0,0,0.4782222222222222
`100/1,'220/4,0,0,0.47688888888888886
`100/1,'220/5,0,0,0.4862222222222222
`100/1,'221/1,0,0,0.4902222222222222
`100/1,'221/2,0,0,0.488
`100/1,'221/3,0,0,0.48444444444444446
`100/1,'221/4,0,0,0.4826666666666667
`100/1,'221/5,0,0,0.5088888888888888
`100/1,'222/1,0,0,0.49644444444444447
`100/1,'222/2,0,0,0.4888888888888889
`100/1,'222/3,0,0,0.4991111111111111
`100/1,'224/2,0,0,0.46755555555555556
`100/1,'224/4,0,0,0.48977777777777776
`100/1,'225/1,0,0,0.48133333333333334
`100/1,'225/2,0,0,0.48577777777777775
`100/1,'225/4,0,0,0.4777777777777778
`100/1,'225/5,0,0,0.4791111111111111
`100/1,'227/1,0,0,0.5235555555555556
`100/1,'227/2,0,0,0.5426666666666666
`100/1,'227/3,0,0,0.52
`100/1,'227/4,0,0,0.5302222222222223
`100/1,'237/1,0,0,0.5026666666666667
`100/1,'237/2,0,0,0.49422222222222223
`100/1,'237/3,0,0,0.48933333333333334
`100/1,'237/4,0,0,0.49822222222222223
`100/1,'237/5,0,0,0.5048888888888889
`100/1,'25/1,0,0,0.4702222222222222
`100/1,'25/2,0,0,0.4568888888888889
`100/1,'25/3,0,0,0.44533333333333336
`100/1,'27/1,0,0,0.49644444444444447
`100/1,'27/2,0,0,0.49466666666666664
`100/1,'27/3,0,0,0.49822222222222223
`100/1,'27/4,0,0,0.4888888888888889
`100/1,'27/5,0,0,0.5106666666666667
`100/1,'29/1,0,0,0.4915555555555556
`100/1,'29/2,0,0,0.49866666666666665
`100/1,'29/3,0,0,0.5008888888888889
`100/1,'29/4,0,0,0.5093333333333333
`100/1,'35/1,0,0,0.4928888888888889
`100/1,'35/2,0,0,0.49955555555555553
`100/1,'35/3,0,0,0.4902222222222222
`100/1,'37/3,0,0,0.4902222222222222
`100/1,'37/4,0,0,0.48533333333333334
`100/1,'38/1,0,0,0.5111111111111111
`100/1,'38/2,0,0,0.5097777777777778
`100/1,'38/3,0,0,0.5137777777777778
`100/1,'38/4,0,0,0.5164444444444445
`100/1,'38/5,0,0,0.5133333333333333
`100/1,'40/1,0,0,0.4662222222222222
`100/1,'40/2,0,0,0.488
`100/1,'41/1,0,0,0.5008888888888889
`100/1,'41/3,0,0,0.4862222222222222
`100/1,'41/4,0,0,0.4911111111111111
`100/1,'41/5,0,0,0.488
`100/1,'42/1,0,0,0.49466666666666664
`100/1,'42/3,0,0,0.5026666666666667
`100/1,'42/4,0,0,0.5088888888888888
`100/1,'42/5,0,0,0.4822222222222222
`100/1,'44/1,0,0,0.5
`100/1,'44/2,0,0,0.49066666666666664
`100/1,'44/3,0,0,0.4955555555555556
`100/1,'44/4,0,0,0.5026666666666667
`100/1,'44/5,0,0,0.4871111111111111
`100/1,'45/3,0,0,0.48977777777777776
`100/1,'45/4,0,0,0.4702222222222222
`100/1,'45/5,0,0,0.49422222222222223
`100/1,'46/2,0,0,0.5008888888888889
`100/1,'46/3,0,0,0.49244444444444446
`100/1,'46/4,0,0,0.49777777777777776
`100/1,'46/5,0,0,0.5026666666666667
`100/1,'47/2,0,0,0.528
`100/1,'47/3,0,0,0.5302222222222223
`100/1,'47/4,0,0,0.516
`100/1,'47/5,0,0,0.5017777777777778
`100/1,'49/3,0,0,0.4951111111111111
`100/1,'49/4,0,0,0.5124444444444445
`100/1,'49/5,0,0,0.5057777777777778
`100/1,'51/1,0,0,0.5128888888888888
`100/1,'51/2,0,0,0.5133333333333333
`100/1,'51/3,0,0,0.5271111111111111
`100/1,'51/4,0,0,0.5155555555555555
`100/1,'51/5,0,0,0.5191111111111111
`100/1,'54/1,0,0,0.5151111111111111
`100/1,'54/5,0,0,0.5062222222222222
`100/1,'55/1,0,0,0.48933333333333334
`100/1,'55/2,0,0,0.4928888888888889
`100/1,'55/3,0,0,0.4902222222222222
`100/1,'55/4,0,0,0.4888888888888889
`100/1,'55/5,0,0,0.4657777777777778
`100/1,'56/1,0,0,0.48844444444444446
`100/1,'56/2,0,0,0.48577777777777775
`100/1,'56/4,0,0,0.4826666666666667
`100/1,'58/1,0,0,0.484
`100/1,'58/2,0,0,0.512
`100/1,'58/3,0,0,0.4791111111111111
`100/1,'58/5,0,0,0.49244444444444446
`100/1,'59/1,0,0,0.516
`100/1,'59/2,0,0,0.5182222222222223
`100/1,'59/3,0,0,0.5013333333333333
`100/1,'59/4,0,0,0.4822222222222222
`100/1,'59/5,0,0,0.5128888888888888
`100/1,'6/1,0,0,0.5133333333333333
`100/1,'6/3,0,0,0.4746666666666667
`100/1,'6/4,0,0,0.5128888888888888
`100/1,'61/1,0,0,0.4777777777777778
`100/1,'61/2,0,0,0.4991111111111111
`100/1,'61/3,0,0,0.48844444444444446
`100/1,'69/1,0,0,0.4866666666666667
`100/1,'69/2,0,0,0.5102222222222222
`100/1,'7/2,0,0,0.4968888888888889
`100/1,'7/3,0,0,0.4582222222222222
`100/1,'70/1,0,0,0.5128888888888888
`100/1,'70/2,0,0,0.5222222222222223
`100/1,'72/1,0,0,0.5048888888888889
`100/1,'72/2,0,0,0.49822222222222223
`100/1,'72/3,0,0,0.49377777777777776
`100/1,'72/4,0,0,0.5102222222222222
`100/1,'72/5,0,0,0.49377777777777776
`100/1,'74/1,0,0,0.49066666666666664
